[2026-01-16 18:33:25] START Game: BeginningQuiz, LevelButtonNumber: 0, Level: 0
[2026-01-16 18:33:47] Game: BeginningQuiz, LevelButtonNumber: 0, Level: 0, QuestionNumber: 1, questionedBirdSong: 7_Buchfink_1, questionedBird: Buchfink, answerPossibilities: answerPossibility1: Buntspecht, answerPossibility2: Buchfink, answerPossibility3: Blaumeise, answerPossibility4: Singdrossel, givenAnswer: Buntspecht, wasAnswerCorrect: False, timeNeededForThisAnswer: 22,32
[2026-01-16 19:57:25] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 7, selectableBird1: Eisvogel, selectableBird2: Spatz, selectableBird3: Rotkehlchen, selectableBird4: Buchfink, selectableBird5: Blaumeise, questionedBird: Blaumeise, givenAnswer: Field with no Bird was clicked, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,41
[2026-01-16 19:57:26] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 8, selectableBird1: Buchfink, selectableBird2: Blaumeise, selectableBird3: Rauchschwalbe, selectableBird4: Rotkehlchen, selectableBird5: Buntspecht, questionedBird: Buntspecht, givenAnswer: Buchfink, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,15
[2026-01-16 19:57:28] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 9, selectableBird1: Blaumeise, selectableBird2: Spatz, selectableBird3: Rauchschwalbe, selectableBird4: Eisvogel, selectableBird5: Singdrossel, questionedBird: Singdrossel, givenAnswer: Singdrossel, wasAnswerCorrect: True, timeNeededForTheQuestion: 0,87
[2026-01-16 19:57:30] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 10, selectableBird1: Rotkehlchen, selectableBird2: Buchfink, selectableBird3: Eisvogel, selectableBird4: Kohlmeise, selectableBird5: Rauchschwalbe, questionedBird: Rauchschwalbe, givenAnswer: Buchfink, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,80
[2026-01-16 19:57:31] END Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, TimeNeededForTheLevel: 31,26, amountOfQuestions: 10, richtigeAnswersCounter: 2, falseAnswersCounter: 8, successrate: 20,00, levelPassed: False
[2026-01-16 19:57:33] START Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8
[2026-01-16 20:00:13] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 1, selectableBird1: Singdrossel, selectableBird2: Rotkehlchen, selectableBird3: Buchfink, selectableBird4: Buntspecht, selectableBird5: Amsel, questionedBird: Amsel, givenAnswer: Amsel, wasAnswerCorrect: True, timeNeededForTheQuestion: 24,13
[2026-01-16 20:00:17] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 2, selectableBird1: Rauchschwalbe, selectableBird2: Buntspecht, selectableBird3: Spatz, selectableBird4: Kohlmeise, selectableBird5: Eisvogel, questionedBird: Eisvogel, givenAnswer: Eisvogel, wasAnswerCorrect: True, timeNeededForTheQuestion: 3,25
[2026-01-16 20:00:21] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 3, selectableBird1: Buntspecht, selectableBird2: Spatz, selectableBird3: Kohlmeise, selectableBird4: Rotkehlchen, selectableBird5: Singdrossel, questionedBird: Singdrossel, givenAnswer: Singdrossel, wasAnswerCorrect: True, timeNeededForTheQuestion: 3,39
[2026-01-16 20:00:25] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 4, selectableBird1: Rauchschwalbe, selectableBird2: Kohlmeise, selectableBird3: Rotkehlchen, selectableBird4: Amsel, selectableBird5: Spatz, questionedBird: Spatz, givenAnswer: Rotkehlchen, wasAnswerCorrect: False, timeNeededForTheQuestion: 2,76
[2026-01-16 20:00:33] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 5, selectableBird1: Rauchschwalbe, selectableBird2: Singdrossel, selectableBird3: Blaumeise, selectableBird4: Kohlmeise, selectableBird5: Buchfink, questionedBird: Buchfink, givenAnswer: Buchfink, wasAnswerCorrect: True, timeNeededForTheQuestion: 7,47
[2026-01-16 20:00:44] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 6, selectableBird1: Eisvogel, selectableBird2: Kohlmeise, selectableBird3: Buchfink, selectableBird4: Rauchschwalbe, selectableBird5: Blaumeise, questionedBird: Blaumeise, givenAnswer: Blaumeise, wasAnswerCorrect: True, timeNeededForTheQuestion: 9,48
[2026-01-16 20:00:50] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 7, selectableBird1: Buchfink, selectableBird2: Kohlmeise, selectableBird3: Blaumeise, selectableBird4: Singdrossel, selectableBird5: Rotkehlchen, questionedBird: Rotkehlchen, givenAnswer: Kohlmeise, wasAnswerCorrect: False, timeNeededForTheQuestion: 5,38
[2026-01-16 20:00:58] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 8, selectableBird1: Singdrossel, selectableBird2: Amsel, selectableBird3: Buchfink, selectableBird4: Kohlmeise, selectableBird5: Buntspecht, questionedBird: Buntspecht, givenAnswer: Buntspecht, wasAnswerCorrect: True, timeNeededForTheQuestion: 6,44
[2026-01-16 20:01:02] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 9, selectableBird1: Singdrossel, selectableBird2: Amsel, selectableBird3: Blaumeise, selectableBird4: Spatz, selectableBird5: Kohlmeise, questionedBird: Kohlmeise, givenAnswer: Singdrossel, wasAnswerCorrect: False, timeNeededForTheQuestion: 3,53
[2026-01-16 20:01:04] Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, QuestionNumber: 10, selectableBird1: Buntspecht, selectableBird2: Spatz, selectableBird3: Kohlmeise, selectableBird4: Eisvogel, selectableBird5: Rauchschwalbe, questionedBird: Rauchschwalbe, givenAnswer: Spatz, wasAnswerCorrect: False, timeNeededForTheQuestion: 0,49
[2026-01-16 20:01:05] END Game: Finde die Amsel, LevelButtonNumber: 13, Level: 8, TimeNeededForTheLevel: 76,39, amountOfQuestions: 10, richtigeAnswersCounter: 6, falseAnswersCounter: 4, successrate: 60,00, levelPassed: True
[2026-01-16 20:01:23] START Game: EndQuiz, LevelButtonNumber: 14, Level: 8
[2026-01-16 20:01:31] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 1, questionedBirdSong: 5_Kohlmeise_1, questionedBird: Kohlmeise, answerPossibilities: answerPossibility1: Amsel, answerPossibility2: Rauchschwalbe, answerPossibility3: Rotkehlchen, answerPossibility4: Kohlmeise, givenAnswer: Rotkehlchen, wasAnswerCorrect: False, timeNeededForThisAnswer: 8,20
[2026-01-16 20:01:34] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 2, questionedBirdSong: 1_Amsel_1, questionedBird: Amsel, answerPossibilities: answerPossibility1: Eisvogel, answerPossibility2: Rotkehlchen, answerPossibility3: Blaumeise, answerPossibility4: Amsel, givenAnswer: Amsel, wasAnswerCorrect: True, timeNeededForThisAnswer: 2,11
[2026-01-16 20:01:41] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 3, questionedBirdSong: 3_Blaumeise_2, questionedBird: Blaumeise, answerPossibilities: answerPossibility1: Amsel, answerPossibility2: Blaumeise, answerPossibility3: Buntspecht, answerPossibility4: Eisvogel, givenAnswer: Eisvogel, wasAnswerCorrect: False, timeNeededForThisAnswer: 5,42
[2026-01-16 20:01:46] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 4, questionedBirdSong: 9_Singdrossel_2, questionedBird: Singdrossel, answerPossibilities: answerPossibility1: Eisvogel, answerPossibility2: Spatz, answerPossibility3: Singdrossel, answerPossibility4: Blaumeise, givenAnswer: Eisvogel, wasAnswerCorrect: False, timeNeededForThisAnswer: 4,64
[2026-01-16 20:01:52] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 5, questionedBirdSong: 7_Buchfink_1, questionedBird: Buchfink, answerPossibilities: answerPossibility1: Eisvogel, answerPossibility2: Rotkehlchen, answerPossibility3: Rauchschwalbe, answerPossibility4: Buchfink, givenAnswer: Buchfink, wasAnswerCorrect: True, timeNeededForThisAnswer: 4,25
[2026-01-16 20:01:58] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 6, questionedBirdSong: 6_Rauchschwalbe_3, questionedBird: Rauchschwalbe, answerPossibilities: answerPossibility1: Amsel, answerPossibility2: Buntspecht, answerPossibility3: Rauchschwalbe, answerPossibility4: Singdrossel, givenAnswer: Rauchschwalbe, wasAnswerCorrect: True, timeNeededForThisAnswer: 5,01
[2026-01-16 20:02:03] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 7, questionedBirdSong: 8_Buntspecht_3, questionedBird: Buntspecht, answerPossibilities: answerPossibility1: Kohlmeise, answerPossibility2: Buntspecht, answerPossibility3: Eisvogel, answerPossibility4: Buchfink, givenAnswer: Buntspecht, wasAnswerCorrect: True, timeNeededForThisAnswer: 4,76
[2026-01-16 20:02:12] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 8, questionedBirdSong: 4_Haussperling_4, questionedBird: Spatz, answerPossibilities: answerPossibility1: Blaumeise, answerPossibility2: Spatz, answerPossibility3: Buchfink, answerPossibility4: Singdrossel, givenAnswer: Spatz, wasAnswerCorrect: True, timeNeededForThisAnswer: 7,16
[2026-01-16 20:02:21] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 9, questionedBirdSong: 2_Rotkehlchen_2, questionedBird: Rotkehlchen, answerPossibilities: answerPossibility1: Rotkehlchen, answerPossibility2: Buchfink, answerPossibility3: Buntspecht, answerPossibility4: Blaumeise, givenAnswer: Rotkehlchen, wasAnswerCorrect: True, timeNeededForThisAnswer: 8,30
[2026-01-16 20:02:30] Game: EndQuiz, LevelButtonNumber: 14, Level: 8, QuestionNumber: 10, questionedBirdSong: 10_Eisvogel_1, questionedBird: Eisvogel, answerPossibilities: answerPossibility1: Kohlmeise, answerPossibility2: Eisvogel, answerPossibility3: Buchfink, answerPossibility4: Rotkehlchen, givenAnswer: Rotkehlchen, wasAnswerCorrect: False, timeNeededForThisAnswer: 8,16
[2026-01-16 20:02:31] END Game: EndQuiz, LevelButtonNumber: 14, Level: 8, totalTimeNeeded: 68,08, amountOfQuestions: 10, correctAnswers: 6, incorrectAnswers: 4, successrate: 60,00, levelPassed: There is no win in the EndQuiz
[2026-01-16 20:17:21] game was closed
